album.id,song.id
22383,SOTFZEZ12A6D4F79CF
94459,SOCBIEJ12A8C135CDB
47639,SOZLLLT12A3F1EA275
111881,SOCCSCK12A58A7B859
27051,SOUJQRS12A6D4F7ADE
238767,SOKRBIR12A8C12FF4B
708849,SOLCWWS12AB0188F42
269267,SOZTXFU12A8C13F5C0
24765,SONNWOE12A6D4F8272
363783,SOUOOCR12AB0182781
509686,SOVQQYE12AB0183BD8
515081,SOZGUKP12AB018A2E2
771319,SOGWECM12AAF3B477E
386501,SORRBCN12AB017DC63
106254,SONIQTE12A58A7A189
588884,SOEOJJA12AB018FCCF
518084,SOSCPDO12AB018395F
420605,SOEQLVJ12AB0186D17
580995,SOADLFU12A8C1393FD
286317,SOAEBQL12A8C134E07
87904,SOHKHWK12A8C134B2C
264782,SOPTEDP12A8C139E74
630612,SOWARKQ12AB0181960
466884,SOKYYGN12A58A7C856
94166,SOEARAY12A8C139C21
240016,SORIAMF12A8C14058D
620764,SORPIQW12AB0179EA1
630579,SOJPOIO12AB0184888
161691,SOCMHUW12A58A7A5A1
94240,SONYTNS12A8C1374D9
702074,SODNZDE12AB0184C18
53164,SOGEMEJ12B34F1C5AC
475877,SOQSAOA12A8C1435BF
9153,SOAZIRE12A6702046F
761892,SOVHTEG12AB0188A10
281586,SOQUHIF12A8C131AE9
228300,SOSZDCF12A6D4FCC54
719172,SOZUSPS12AB018DD52
629722,SOPDIKM12AB017E911
277276,SORVOHB12A81C24347
406997,SOQGWBX12AB017E456
287223,SOXADYA12A8C135E39
569913,SOEZUVC12AB0187534
93181,SORLQLI12A8C1373BB
310877,SOLLQHF12A8C13FC20
26379,SOLVUQB12A6D4F7DF3
599320,SOHMHLN12AC90977FE
571600,SONFCKJ12AB0185138
759590,SOXFCPM12AB01896CC
1593,SOEGTGH12A6D4F7DF4
538806,SOWMYVP12AB017BB47
735329,SOBABBA12AC468ADD9
529997,SOLTUPQ12AAF3B2B85
382118,SOFCKRY12AAF3B2FAF
545975,SOOFGBS12AB017F30A
457846,SOVJBXW12AB017FE32
462774,SORYDTU12AB0184426
347392,SONYMCA12AB0184228
297735,SOCVLYM12A8C13A799
606097,SOEHCUK12AC468B7DE
286965,SOSVKSI12A8C133503
529997,SOIOVSS12AAF3B38A6
171941,SONGBCL12A8C1410C2
346208,SOGNRMY12AB01856F8
599859,SOZRNIB12A58A793A3
278003,SOMFRXG12A8AE48196
148743,SOKLCOF12A8C134657
74608,SOYOFSW12A6D4FA9F1
599236,SOOBUUM12A8C13696A
242490,SOVTPTM12A8C1323B0
223624,SOQLUSG12A8C140BA3
777840,SOBVPZG12AC46862C6
349100,SOSRJWL12AB0181C7D
418240,SOKUBQW12AF72AC4E2
772499,SOLTAVH12AB0181CA9
257891,SOIAMVN12A8C13B750
56789,SOLIQZK12A6D4FB91D
27703,SOUKQFT12A58A7B3CA
461028,SOLLRRJ12AB01889BF
299,SOWEKTS12A6310F101
185937,SOEBXBQ12A8AE47F49
280531,SOIBEXL12A8AE46975
280211,SOOCPDS12A8AE469F0
754127,SOPPACU12AB017EA7E
212126,SOULUVY12A8C13A6CE
505423,SOVBLDE12AB017F8AF
479958,SOZFUSK12AB01827F9
786180,SOUHAOT12AC9071AC4
307287,SOUGIYB12A8C13FBF1
450834,SOLZCDF12AB017DF6B
7049,SOAXAPU12A67020EF9
278726,SOZMVGJ12A8AE4565D
759579,SOWPNGV12AB0189556
734782,SOCFKOX12A67ADAE95
227650,SOYMQXY12A6D4FC5BD
221684,SOLPJPM12A8C141BDE
174801,SOELPYX12A8C141731
816250,SOYBKEI12AB018884E
203257,SOGJQKY12A58A77A8D
581894,SOQZOSE12AB01898B0
780902,SOTLUIS12AC468BB74
165397,SOKFNSF12A8C13C425
280787,SOCONYN12A8AE48117
743937,SOXODWS12AC4689066
610224,SOQOPEK12A8C140F49
547284,SOHWKRB12AB017EB39
203410,SOENTVS12A8C136556
162230,SODFRDR12A8C13CAE4
225158,SOPMAQD12A8C141E57
23967,SOEGATN12A6D4F73B9
38027,SONMIAH12A6D4F73C1
448201,SOBCOUT12A58A7A52A
196566,SOXAUES12A8C133821
429695,SOPWKOX12A8C139D43
120256,SOOKZLP12A8C13F561
67443,SOGHGOM12A67ADC18F
146604,SONLIAJ12A8C133459
65428,SOWNJJD12A6D4F9E34
552858,SOEMYLB12AB0182CFA
302022,SOHANQX12A8C13C2C4
563109,SOVAIXW12AB0184398
225440,SOHLAYJ12A58A7EC8D
731981,SOMNUEC12A8C13D9D3
722155,SODKEQI12AB018D636
418177,SOANHCK12AB0182623
725807,SOCTYAI12AB018E0DA
365859,SOHIHOQ12AB018A613
337123,SOGWIBP12AB017E424
341940,SOKHLYR12AF72A2F91
92631,SOQSSFX12A8C13424A
207670,SOKVBVL12A8C13908F
481828,SOVCZBS12A8C1354F1
295070,SOVQONJ12A8C139C4B
321474,SOPOKQJ12AAA8C650E
600650,SOXAAEC12AC90710AE
502757,SOHGMJH12AB0187130
742576,SOPBQJF12AC468A49A
154924,SOZEERF12A58A7C6F6
635170,SOJGNFC12AB017DAB8
421962,SOYRCTM12AB01860FA
597112,SOKJNHN12AC46888ED
150096,SOIMTOV12A8C135A36
330154,SOJFQQD12AB018353A
803687,SOBZKOB12AB0185B85
92091,SOTAMUT12A8C13757E
514617,SOIMGHD12AB0187CD9
240644,SOLXQSB12A8C133A2D
686954,SOLXOUI12AC468DBE2
76202,SOHMIIR12A6D223C84
816522,SOAFKTW12AB018A7A2
360295,SOUCFFN12A58A7A5D5
810158,SOHNLOW12AB01867F8
292235,SOPAUNQ12A8C138555
43438,SOIVAVN12A6D4F92D7
295123,SOCXMKN12A8C13B075
463655,SOEHUEK12AB018471E
60485,SODSHKO12A6D4FB716
562080,SOOKSDQ12AB0184DC3
762407,SOQCWVH12AB0185DA5
198389,SOBOFKI12A8C134832
786949,SOFLKBO12A8C14327A
515100,SOVMXWO12AB0181DC9
304110,SODGKWB12A8C13F612
153075,SOJUPRU12A58A7A5B6
760855,SODYLCG12AB018484B
286010,SOJISLN12A8C135408
589057,SOLENTG12AB018ADA3
90302,SOQJZSD12A58A7B143
622906,SOXOUJH12A6D4FC39B
646868,SOUHNGJ12AB0182844
639908,SOKXVOM12AB0182BED
278510,SOEKCXN12A8C13FF8C
1224,SOVKTLW12A6310E32D
64157,SOPHRUQ12A6D4FAE96
468713,SOYHQFQ12AF72A1440
331557,SOUMWKR12AB0181548
315756,SONLJKK12A8C1425F9
463877,SOPFEVW12AB01821DC
411277,SOJCUFH12AB0186BF1
451199,SOHAGSO12AB0185C31
395797,SOMUYLX12CF58288C9
608959,SOJTAUQ12AC4689DD9
142750,SOFRPUB12A8C1355D6
226915,SOBTTZR12A6D4FB6D0
597233,SOBBKHN12AC468BC73
281782,SOIYTYS12A8C134C86
619823,SOKSASF12A58A7A08B
25181,SOFJHBV12A6D4F446A
601547,SOEVAMO12AC90716AD
5402,SORVEEG12A670200D2
295597,SOVRIRM12A8C13B476
223470,SOPYPCN12A58A7A856
601433,SOCVTUH12AC90978F1
695511,SONPLPJ12AC4685296
288450,SODANTC12A8C13438C
738,SOCVMHO12A6D4F9C77
804421,SOLRPYX12AB0184061
71603,SOKYOFO12AF72A2F06
416731,SOKSBCY12AB01814A4
60049,SOMURVQ12A67AD741A
289903,SODZLWS12A8C136414
589751,SOXHGFE12AAF3B1DC8
665465,SOUPPFT12AB01849D5
667952,SOMKCIK12AB018D1D2
463667,SOCFPZG12AB0181461
160073,SOAHDEK12A8C13A82E
8350,SORYFNI12AF72A2B2C
65522,SOAPLUZ12A6D4F9CD2
479326,SOYPZQB12A58A776C1
653224,SORXBDA12AB018553E
273611,SOBULBX12A81C22BF0
818031,SOPHPDS12AB018821C
691789,SOKGDCA12AC9097667
445750,SOQTUQL12AB01839D7
46737,SOADCCE12A6D4FA324
565698,SOFBOHT12A58A7C059
327022,SOXVXGO12AB0180137
164824,SONBDBW12AF72A4E6C
682287,SOLGUGY12AB01897BE
431568,SOHDXPG12AAA8C5AE7
820141,SOEHEFW12A8C143C20
146606,SOMMLVL12A8C132438
568312,SOCYCFF12AB0188824
281698,SOUKPYI12A8C1349EB
65220,SOROPBZ12A6D4FBC75
525940,SOGYDSV12A8C142A33
271181,SOOFHNG12A6D4FAB3A
29212,SOBTTKT12A6D4F8314
806960,SOSEOSD12A58A7CFDC
478734,SOFTCFD12A8C14546C
784479,SONTCDQ12AC9072D1A
784742,SOKPFAL12AC90979AB
811230,SOTUNNV12AB01854CD
35166,SOWTBTR12A6D4F7881
282227,SOSEMEI12A58A7C561
500158,SOVJMFO12AB017E9A7
696953,SOHJIJB12AC468829E
142365,SOOOTTC12A8C13279E
288001,SOEPZJJ12A58A7C130
200559,SOCPSMO12A58A7C691
509704,SOQWOLC12AB018393D
533837,SOZYRBU12AB0181196
324688,SOTRCLJ12AB0182F40
252341,SOAZHQF12A8C13460C
821357,SOQUORP12AB018BD93
138186,SOEWBVN12A8AE48CB0
9039,SOQRTCV12A67020430
469438,SOYLVTU12AB0181B08
776252,SOLDKTL12AC3DF99EC
387111,SOQMMLD12AB017F3CC
611707,SOAXHCC12A8C14330F
295705,SOWTOPX12AF72A7A17
328398,SOFLHAS12A8C13851C
496370,SOUFQJU12A58A80EAC
673306,SORYMFO12AB0185343
6988,SOGYZOF12A67020D72
185630,SOCMXKQ12A8AE47D58
218123,SOVEIBB12A8C13E5C3
300401,SOYDMDZ12A8C13B65F
701679,SOGLNWB12A8C142D82
230458,SOJFLBP12A81C22DB2
545281,SODVGUA12AB017D708
765828,SOCYCOU12AB018E69F
368970,SOHNTPT12AB01835EF
262115,SOYLBTJ12A8C13EB1A
219520,SOBYNHP12A8C13C6AB
480803,SOYEWDH12AAF3B45CE
318926,SORMJGW12A8C144638
29379,SOBOOXP12A6D4F7F9F
66964,SOFWOXM12A67ADEA89
289872,SOZLFDW12A8C137028
85340,SOEKSLB12A6D4F56FE
433281,SOIKWWB12AAF3B45D0
460964,SOPIEKE12AB01824E6
775675,SOTSHSN12AC3DF4046
310479,SODBFUB12A8C140704
540308,SOVSWSL12A58A7856D
529117,SOIAMCP12AAF3B2F72
12682,SOCSLFL12A6701C69A
820141,SOYBQPY12A8C144A7A
110337,SOCOQRG12A8C13C62C
260566,SOBGACN12A8C13E14D
759082,SODANIA12AF729BC28
9859,SOAIURX12A67020F3B
291851,SOMEGDY12A8C1394D1
565418,SOFZQNM12AB0183C50
53053,SOYGOKZ12A58A7C65D
530926,SOXCCHE12AAFF43D5D
191051,SOFOSKB12A8C1328B6
311115,SORSZKZ12A8C13FEF1
599659,SOVPKKS12AC4687684
153286,SOEYPZV12A8C138CCC
43673,SOJYYCA12A6D4F9C1F
448416,SOSVAPZ12A58A7E7A2
618373,SOWZTZO12A8C13DD5E
221617,SOJURPV12A8C141B82
511932,SOTRHHN12AB0188233
440196,SOUKTVZ12AB017E93B
82932,SOHKOMM12A6D4F7114
102367,SOHAFCN12AF72A2AEE
391883,SOLECZU12AB017DAAC
734270,SOVLQYZ12AC3DF6BCA
394826,SOUPNLN12A58A7CDDF
225900,SOBKMDD12A58A7F476
818326,SOLYLAQ12AB018A0C1
724393,SOALUMD12AB0187F8D
444570,SOTGWOK12AB0180413
547954,SOLXGLN12AB017F58A
279564,SOLYLZD12A6D4FB2F5
670472,SOBUVYW12AB0184EC5
6891,SOWYEWY12A67020333
416727,SOHVOAF12A8C143ED2
24504,SOQBJHP12A6D4F7ED9
601830,SOFNRTP12AC90717AA
282923,SOQMZCQ12A8C1335F0
783246,SOLTIVF12AAFF43797
38784,SOIQGXP12A6D4F8C27
235138,SOLREKJ12AF729FF59
284474,SORJPQM12A8C1338BB
622216,SOMKBNA12AB017BEA1
29249,SOJOAOZ12A58A7D7B6
647745,SOVCPGK12AB01894AB
281698,SOWNICQ12A8C132752
261700,SOXEOQW12A58A7DB48
337538,SOJQNWK12AB0183758
612611,SOUBNYW12A8C1460C3
291636,SOBYJFO12A8C1365DD
1798,SOZEMUM12A6D4F9672
296889,SOZNYHL12A58A7F979
25024,SOJCYES12A6D4F78AE
223721,SOKCIOZ12A8C13F625
164326,SOILAFT12A8C13AE3D
230740,SOYLCIA12A81C2387A
26166,SOGOOMV12A6D4F6BEB
400732,SOODLJF12AB017F2EE
195297,SOXHBWK12A8C133D3D
242839,SOCDQJG12A8C133163
446325,SOYYAKA12A58A7D409
777967,SOPGSVK12A8C13CD10
646640,SOTWSZN12AB0187523
28253,SOJBRYI12A6D4F80EF
519413,SOWHSLN12AB01875F0
251622,SOSSSPO12A8C135F1A
128937,SONWBTR12A6D4FCFFE
499719,SOXFMSW12AB0186F4F
776019,SOFPKRM12AC3DF6764
15269,SONQNPM12A67020A32
160733,SOELJKL12A8C13C57C
810202,SOERWLL12AB0189813
275489,SOAPEEL12A81C21ADE
36831,SOJUGKQ12A8C13A83A
630373,SOEUTRM12AB017E140
328432,SOJLJIE12AB017E507
418092,SOJMUAN12AB0183911
256070,SOTERZM12A8C1394F6
647577,SOPAUOJ12AB0188DFB
215830,SOYJTYX12A8C13C5A2
560017,SOKTKTM12AB0189837
451199,SOHMYGA12AB017F997
597320,SOREZNH12A8C1300AB
304844,SOOGKOY12B34F33114
27646,SOYVAAQ12A6D4F8026
713560,SOBEYJM12AB0189C98
296721,SOKZCJZ12A8C13972F
271471,SOCCXXA12A58A762B2
156224,SOMXCXZ12A58A7B343
324747,SONCMAJ12AB017A938
134156,SOQHIVV12A6D4FB2BE
69802,SOAOTOX12A58A7C308
85226,SOMBWDW12A6D4F7248
224149,SOVFCKE12A8C141CF4
92235,SOWGAUD12A58A76907
87591,SOMMAVY12A8C1327AF
51852,SOLGASB12A58A79460
153350,SOYJKEB12A8C138723
441002,SOGZIDZ12AB017F90F
591012,SOZEIRC12AB018A634
314018,SOBMHDZ12A58A79364
98008,SOGQXFS12A8C138FA1
223368,SOEFTHD12A8C13EC47
775673,SOMCMRN12AC3DF400A
726761,SOXIBUG12AB018914B
24411,SOCGBIR12A6D4F601E
251149,SOPEYTA12A8C1352AB
59411,SOMJNVK12A6D4FC4B2
275798,SOFFFRA12A81C2059A
446676,SODOKPF12AB01817F4
175508,SOSZOXP12A6D4FB9A9
398646,SONRBMW12AB017E52D
773670,SOGELYI12AB01886B1
295599,SOXZNEF12A8C137AD7
757773,SOHECOV12AB018D6A2
654064,SOKMSOY12AB018AF1F
564694,SONUXWL12AB0188E85
29466,SOOVAZY12A6D4F8CFC
505430,SOMQTWO12AB0183211
626791,SOPWTLC12AB0184E34
310929,SOKXISM12A8C14335E
71408,SONURCP12A58A784D6
29258,SOJHUPK12A6D4F69DC
284620,SOYVWTC12A8C135865
451472,SOMAFMA12AB0182DB4
341869,SOIMJSO12AB0182125
252213,SOADZHL12A8C13CE75
281000,SOJGVAK12A8AE46A93
609492,SOZZWBA12A8C13F403
7801,SOWLAHO12A6701E3D1
505440,SOBDFTE12AB017ECA9
554752,SOKRRKZ12AB0182EF8
483980,SOJMTNS12AB017DA66
294879,SOTEZMZ12A8C138355
312343,SOXOMUO12AF72AA7D1
227369,SOXHAHK12A6D4FBEBA
64739,SOSGLIB12A6D4FB68D
303109,SOPQNUE12A8C13DB5A
198441,SORGAWM12A8C135D4C
31324,SOPRQKQ12A6D4F82CE
544622,SOFXOIF12AB0182415
292189,SOZWBQS12A8C13701C
481841,SOZCDMD12AAF3B2185
249472,SOZWTCR12A58A7BA31
487396,SOJIIDB12AB017BC10
804889,SOPAKUZ12A8C13F02B
581881,SOFBLKT12AB018A5E3
793116,SOZTOSX12AC468AD34
355995,SOIMZSM12AB0188CB8
594703,SOHLATT12AC3DF4D4B
17220,SOVOBYK12A67ADD753
217092,SOEMFLG12CF530D4F6
585414,SOKCUMS12AB018D4A0
284195,SORKKTY12A8C132F3E
59744,SOHMWJD12A6D4FAB76
297944,SOQLWQU12A8C13C87E
157882,SOVRVBI12A8C13AA09
786584,SOPHJIS12AC3DF5FA3
384801,SOSAFCZ12AAFF41CD4
460183,SOAEUQV12AB01813F8
387596,SOWENLZ12AB017F81F
271042,SOTWWLY12A6D4FAF77
263504,SOZSSCO12AF72A554D
345367,SOHOZCG12A8C13EB23
55888,SOHPTTD12A6D4F6FE6
445244,SOUQYAU12AB0181058
464778,SOQJGUH12AB018410B
777566,SOTSVBB12AC3DF9F77
283653,SOLCFZV12A8C131BB7
186311,SOFLHNX12A8AE4630C
588642,SOAKFDN12AB018A37A
47326,SOZFJLR12A6D4FB512
256249,SOSHFFL12A8C13438E
240472,SOMUQUB12A8C132AD9
453776,SOEAYQZ12AB0186BB1
277594,SOBGXEU12A8AE45903
497348,SOATZSD12A8C134212
530863,SOHUDTL12AAFF43497
580619,SOGZANN12AB018736A
372988,SOVDTAP12A8C13FE3D
773851,SOPYZWR12AB0187A36
28325,SOJBCMD12A6D4F68B5
160060,SOCUSNQ12A8C138A86
254896,SOABPYH12A8C13CC48
768012,SOVTAOG12AB018B126
448416,SORWXCN12AB01811BC
469688,SOVAZZK12AB018935A
715113,SOJXYUF12AB0188969
347138,SODWYJL12A58A7BCE4
19601,SOQMFPS12A6D4F76D7
492999,SONMMMW12AB017DACF
456141,SOZOTQZ12AB0187D9A
386702,SOFBRDB12AB017F2C2
56247,SOPESRK12A6D4F8B92
460878,SORIYMI12AB0185013
283059,SOHIWMN12A8C1315B6
46254,SOVXGLT12A6D4F952C
819293,SODPMBU12A58A7B076
35114,SONCUSG12A6D4F9316
90459,SOWMUWV12A8C132F2B
457510,SOQCSHQ12AB0182F0F
302144,SOQORHS12A8C13B8BD
91292,SOUESGM12A8C136D78
22455,SOZBDWA12A6D4F7777
730040,SOEGCMJ12A58A7B0E6
536637,SOFMTWO12AB0183C58
323348,SORBDNB12AAF3B1B4E
673251,SOLJVRY12AB018B60C
292859,SOIAJRZ12A8C136212
137257,SOTKPYP12A8AE46BBE
212957,SOWVIKJ12A8C13CE3C
457741,SOJAXBV12AB018263D
20903,SOQDEXL12A6D4F7004
729249,SOOVGLE12AB0189FE6
667653,SOTQWRG12AB0188A9E
130922,SOFYIZF12A81C1FF4E
184947,SOWZBDU12A8AE48A29
553563,SORBLTE12A8AE47D0F
227650,SOMARVB12A6D4FAE82
129766,SOHDWYM12A8151AF55
164547,SOTZSWX12A8C13BF03
797645,SOYETRS12AB018A8F2
234939,SOVAPNH12A8AE46E05
232781,SOHKJEN12A81C23935
297093,SOQDFVR12A8C13A3EF
476351,SOQQHZK12A8C144617
265858,SOXGTSO12A6D4F8FC4
716926,SOSFOAG12AB018C8A0
539324,SOWFICG12AB0181787
45795,SOGPDBF12A6D4F7FAB
282456,SOAIJKC12A8C131D6F
500861,SOWMJNZ12AB017E8CD
72154,SOBGPTR12A6BD548CD
661435,SOJQLZR12AB018909F
262341,SOYJFCZ12A8C137848
732290,SONBHYT12AC468A58B
305233,SOEFBNV12A8C13DF70
87526,SOGJJMI12A8C133442
792923,SOUPBKQ12AC4689EB8
815189,SOKLUBB12AB0182FDA
807759,SONCEJF12AB018581C
10630,SOQFNLE12A6701F952
20683,SOVWTMN12A6D4F8ACF
667269,SOVKFKF12A8C14348A
129857,SOEQXWO12AB017D68B
7133,SOWDZZQ12A670215BD
799238,SOCICGI12AB018AB36
679623,SOXSNIW12AB018681A
335936,SOFDNHE12AB0181EF1
247408,SOQEDJS12A8C132F42
65479,SOTLRMZ12A58A7DED5
70128,SOKZFPW12A67FFB3C6
338275,SOQHAQM12A58A7A25B
531454,SOVQSBI12AB017F0E5
685053,SOQHYAX12CF530D50C
135400,SOCVOFW12A6D227200
93215,SOIAZPH12A8C135BA6
282042,SOCOLNA12A8C131D81
345919,SONBIEL12AB018234B
322080,SOBADNN12AAF3B1F5D
776175,SOSBLBE12AC3DFB104
25815,SOKASNE12A6D4F850B
41745,SOHOOXT12A67ADA073
209378,SOHRHJZ12A8C13A6DC
675524,SOLEETR12AB018A09C
54401,SOMRDBW12A6D4F9F07
278874,SOJSXXC12A8AE47C35
301421,SOWSLLQ12A8C13B3A6
2346,SOJOBVT12A6701E062
24889,SOQTYFH12A6D4F932E
467076,SOQXZYK12AB018668A
383776,SOLVEAC12AAF3B2DC2
520471,SOYYBVG12AB018B563
135559,SOSEPUJ12A8AE44C5F
533342,SOCKFQR12AB0182EB6
560992,SOREJVE12A58A7AD36
219548,SOYGZXS12A8C13D614
771190,SOKOFFJ12AB018F6A1
611118,SOUVKXW12A8C1427AC
671968,SONUJOP12AB018E6C9
795387,SOENIVE12AB0187ACE
175378,SOFRPPE12A6D4FAB3E
364794,SOGJVNZ12AB0185170
285461,SOCLCWX12A8C133EC0
256018,SOHEGVA12A8C13D81C
680594,SOIVCUR12AB018E3A2
382955,SOUATZO12AAF3B23A7
249609,SOOCZVQ12A8C13C7CE
340376,SOSKOHU12AB0184001
699416,SOKLPTD12AC4688044
465307,SOPLOFR12AB01819B3
591012,SOCNFBN12AF72A23AA
210460,SOFLOGZ12A8C13C69F
485654,SOCSXBH12A58A78109
581662,SOXCEGC12AB018A0BD
212771,SOVMWTZ12A8C136E39
484159,SOPWMAU12AB017A832
687141,SOVLTPF12AC46866D7
534612,SOUDAHM12A58A7B19A
438662,SOYTXMF12AB0179B2C
314137,SOANXGF12A8C143736
703020,SORVORU12AB0183685
282795,SOBIJGQ12A8C131C8F
577071,SOLSRIT12A58A79324
280206,SOYNBBT12A8AE46457
748788,SOIOWYG12AB018751B
646375,SOGQPOB12AB0183756
25824,SOCMXGV12A6D4F855E
171954,SOPPIJK12A8C13EAC5
15589,SOYGIBP12A67020AF7
465292,SOKJCDI12A81C22EB0
23891,SOTAEIP12A6D4F76A5
628337,SOJDIAU12AB018236E
136011,SOYQZID12A8AE48BDA
271036,SOCYCRH12A6D4FD333
291814,SOTENDL12A8C134BD1
129267,SOJRUHL12A813557F6
360290,SOKYUHC12A58A79AD3
84105,SORCHVC12A6D4F7651
368977,SOCRBAD12AB0186467
385499,SOSFYFN12AB017AB81
504344,SOQVLPI12AB017F740
368978,SOCWFQT12AB0188AA1
483799,SOAWDUO12AB0182450
493062,SOYVXRJ12AB017CDD6
38608,SOFKWBH12A6D4F584E
453576,SOQDBNE12AB01852A7
249470,SOCJQVA12A8C1388DD
757775,SOWVZIQ12A8C1433C9
307775,SOGEGWE12A8C13E6F0
286522,SOXMCZC12A8C13402A
820316,SOOEQOD12AB018D7D3
139004,SOMPBTH12A8AE48A8B
185946,SOAKZHG12A8AE47669
771282,SOQFVIO12AB018BA75
717271,SOFVXQF12A6D4F82F2
608786,SOUNPTA12AB0183132
513770,SOMUJKH12AB01842E2
292141,SOZHDIA12A58A80F93
282332,SOJMLXA12A8C12FB20
14562,SOUFLXO12A6701DD54
693024,SOGNDRY12AC9075738
367540,SOODPLC12AB0182FDE
297314,SOTJEIC12A8C139054
148624,SOJGPVN12A8C136BCF
217188,SOMWQZF12A8C13C27E
535936,SONJBDA12AB0183CFD
371942,SOXYLNP12A58A77347
586935,SOPMACA12AB018B52A
521581,SOYPQHV12A67ADF698
50904,SOSNIRJ12A6D4FA0BD
594703,SOVYKHK12AC3DF4D3A
782028,SODYLAQ12AB0181CDC
117464,SOAXKSW12A8C13E7FA
511256,SOSNQCC12AB0185B62
807812,SOLIXBU12AB018C389
148757,SOBYHTZ12A8C13363C
151089,SOIJQYA12A8C1375EF
188828,SOZOIKO12A8C133726
650736,SOAFZRZ12A58A7AF39
296020,SOQGFVA12A8C13AE87
190811,SOIVRUS12A8C133164
680579,SOBXGEP12AB018E2CA
160628,SOSDZUS12A8C13AE10
179771,SOYCYFG12A81C22BA1
344464,SOOSJQN12AB017E4CF
641820,SOEIJKO12AB0181BE2
282376,SOSCHDW12A8C130FD7
293769,SORSJPQ12A8C13875A
272276,SOJMXXW12A6D4F9DB3
141960,SOJDXYE12A8C132D5B
58509,SOTNYEO12A6D4F98C3
572339,SOOPAKJ12AB018AE9F
95064,SOASRYN12A8C139FA4
710826,SOVSKKV12AB018AB65
46614,SOUROPB12A6D4FAC51
301582,SODHPGT12A6D4F781D
691789,SOVKUWM12AC9097662
287297,SOCXOGU12A8C1327B3
528436,SOTMIYY12AAA15FAF8
216819,SOQPENF12A8C13D7D8
129998,SOUDJJH12A8AE4729A
281210,SOOYXSC12A8AE47FDF
680783,SOJEOUG12AB018A5D5
41813,SOQOHSQ12A6D4F80D5
703840,SORUKWD12AB018C0CE
719534,SOEOYVV12AB018E429
350902,SOGRKPG12A58A7ADF7
209798,SOUVSFU12A8C139963
289937,SODTEEH12A8C133B01
241310,SOVAIXB12A8C132657
31659,SOKSUYL12A6D4F8B74
428202,SOCGAOT12A8C138D1C
185858,SOWBVJL12A8AE4720C
440190,SOFTSMC12AB017C6BD
57315,SOMSXGC12A6D4F962D
291038,SOEFQLO12A8C1362CE
131371,SOGKRNP12A81C20860
615137,SOEIYJP12A8C143639
140423,SOKTRGB12CF533CFBD
290794,SOEVJRN12A8C135403
493663,SOAVMSM12AB017CC5C
262387,SOYFZYP12A8C1367D5
46067,SOJZZVE12A58A7999D
287133,SOLPWYZ12A8C1335B0
427098,SOEWHWK12A8C14264E
304402,SOITKDW12A8C13BA44
319809,SOHMZNL12A58A8001A
258482,SOHLICT12A8C13C8C7
297058,SOXODEF12A8C13B056
341842,SOMEKAE12AB0181461
484765,SOQYWPI12AB017DA10
536869,SOBSEXG12AB0180DD4
685888,SOXLNHY12AC4688B63
384306,SOYDTFR12AB017CADA
328332,SOLKCPC12AB018297F
186892,SOTCYJJ12A8AE48915
509185,SOCCWHX12A8C135B2B
252603,SOMCLCK12A8C13B918
507008,SOWSEKT12AB0187166
312271,SOIDEVL12A8C135667
602067,SOXVRIV12AC468E055
216702,SOCYTYU12A8C13EA94
12891,SOQYYZH12A6701DB2C
140375,SOBPTJJ12A8C1347B4
490351,SOEGBQC12AB0182B45
524019,SOQQWKC12A8C1449FB
337167,SOPVFIS12AB01815BD
609807,SOBVEMI12A8C1403BE
244917,SOHDWVO12A8C13E740
240167,SOINJHA12A8C134C60
24441,SOQNNUY12A58A7CCEB
277871,SONUMYT12A8AE47DEE
700385,SOMSKEY12AC468E52C
302580,SOKOMCI12A8C13D445
293515,SODTYAJ12A8C137FDC
664980,SOMOMXN12AB018AB6B
152362,SOMHXPQ12A81C22892
24684,SODYZLC12A6D4F7BD3
188177,SOJEJNX12A8AE49441
729628,SOJYPGP12AC960DE2A
809096,SOUTSFS12AB018A18A
297130,SOJHXCE12A8C139B1E
669331,SOGYXBI12AB0188309
345122,SOGVLDM12AB017F0A2
610729,SOTWISY12A8C1431B6
57342,SOBEZJB12A6D4FBA4A
80491,SOAXZLM12A6D4F7A95
176375,SOXBRRT12A6D4FADBE
544416,SOCLFNX12A8C144A03
298933,SOYZFQG12AB0180D6F
35171,SOWKNGW12A6D4F78BD
433810,SOUEIEK12AAF3B50EE
733984,SOWKPHR12A6D4FAC63
9152,SONAEER12A67020459
15742,SOUSWBE12A679AE573
180508,SOUIJEE12A81C21173
606234,SOGXKOP12A58A7FA1C
494850,SOHUJGR12AB01806C8
251930,SOBYGMR12A8C136231
535950,SOPIBKO12AB0183ECD
632797,SOSUDUZ12AB017D1A1
379530,SOLCIRZ12AB0182DA4
220091,SOFNOOH12A8C13FD69
775941,SOPNPLN12AC3DFA507
751480,SOFHDYS12AB0184708
163007,SOZFVSE12A8C13C1C7
129223,SOJFWTK12A813565DC
381886,SOOBSJA12AAA8C7724
230918,SONBXKE12A81C209B1
379463,SOQKZSN12A58A7BB72
374501,SOIJEWM12A67ADA08D
46027,SOUAGDY12A6D4F63CF
47201,SOXNSSY12A6D4F9728
559989,SOHZWRJ12A8C14081B
815863,SOOACXX12AB017C8E6
72248,SOLGYJO12A6BD55664
323457,SOUHWTC12AAF3B419A
613834,SOMNYHU12A8C142FB5
